Name,Rolls,Current Substation (from Rolls),record_id,Width Average (mm)
CTW70 - R48497: X - PO-6602,R48497: CTW70,Material Prep,reccMgP3xNnAr9qXk,1506.7
CTW70 - R48538: X - PO-6602,R48538: CTW70,Material Prep,reckQ7DmkblJx4UvP,1500.0
CTW70 - R49916: X - PO-6602,R49916: CTW70,Material Prep,rec1a4DFI9m93TXpi,1500.0
CTW70 - R49948: X - PO-6602,R49948: CTW70,Material Prep,recBIHnNvPAsEEw3l,1500.0
CTW70 - R50015: X - PO-6602,R50015: CTW70,Material Prep,recLrfhyDCppHFYOi,1500.0
CTW70 - R50182: X - PO-6602,R50182: CTW70,Material Prep,rec4qg8Pxu4SMIi6R,1460.0
CTW70 - R50253: X - PO-6602,R50253: CTW70,Material Prep,recot8TBzwZ8sdmvs,1500.0
CTW70 - R50549: X - PO-6602,R50549: CTW70,Material Prep,recaOccBw7BhW8BtF,1500.0
CTW70 - R50722: X - PO-6602,R50722: CTW70,Material Prep,reciZBgqyfAMv8bDn,1503.3
CTW70 - R50913: X - PO-6602,R50913: CTW70,Material Prep,rechmHxuin8fRXwpp,1503.3
CTW70 - R51267: X - PO-6602,R51267: CTW70,Material Prep,rec4EG1hA9iUiZsnX,1513.3
CTW70 - R51337: X - PO-6602,R51337: CTW70,Material Prep,rec2I2kXb4EqfsviY,1493.3
CTW70 - R51670: X - PO-6145,R51670: CTW70,Material Prep,recxeMFKijssy6ii9,1483.3
CTW70 - R51695: X - PO-6602,R51695: CTW70,Material Prep,recupSKfWsLgT8Hkn,1500.0
CTW70 - R52233: X - PO-6602,R52233: CTW70,Material Prep,rec8aiyR34vRY3HH2,1513.3
CTW70 - R51878: X - PO-5710PO-5901,R51878: CTW70,Material Prep,recRrRTgII2DmeKGT,1500.0
CTW70 - R52893: X - PO-6602,R52893: CTW70,Material Prep,reclSl3YnrmX7YknN,1500.0
CTW70 - R52931: X - PO-6602,R52931: CTW70,Material Prep,recKBW8E8SJAwU0XZ,1500.0
CTW70 - R53087: X - PO-5710PO-5901,R53087: CTW70,Material Prep,recejaSVP7GCdUmDs,1500.0
CTW70 - R53184: X - PO-6602,R53184: CTW70,Material Prep,receQIzfriL0AQqqD,1510.0
CTW70 - R52684: X - PO-6602,R52684: CTW70,Material Prep,rec4oTssVs3yH67NV,1510.0
CTW70 - R53395: X - PO-5710PO-5901,R53395: CTW70,Material Prep,recNzN2OjQBeRsPsL,1480.0
CTW70 - R53412: X - PO-6602,R53412: CTW70,Material Prep,recyJYi0QXIQJp8aG,1513.3
CTW70 - R53415: X - PO-6602,R53415: CTW70,Material Prep,recItGOZqFtZS9DQ3,1510.0
CTW70 - R53464: X - PO-6602,R53464: CTW70,Material Prep,recb4IdfwQXJi48bs,1506.7
CTW70 - R47936: X - PO-5710PO-5901,R47936: CTW70,Material Prep,recw5DJxtz4UgjYrw,1620.0
CTW70 - R47403: X - PO-5710PO-5901,R47403: CTW70,Material Prep,recAyOH4r0bM7a4aa,1443.0
CTW70 - R49485: X - PO-5710PO-5901,R49485: CTW70,Material Prep,recKL4GXt7D1Vpgz2,1450.0
CTW70 - R48461: X - PO-6602,R48461: CTW70,Material Prep,recKGkpGRr3tGe8ob,1453.3
CTW70 - R48465: X - PO-6602,R48465: CTW70,Material Prep,recsg18s8IA0Q0cDF,1453.3
CTW70 - R48510: X - PO-6602,R48510: CTW70,Material Prep,recLCFwGKTgso6XAi,1453.3
CTW70 - R48509: X - PO-6602,R48509: CTW70,Material Prep,recvuIBZ7J7QUAYNK,1453.3
CTW70 - R48518: X - PO-6602,R48518: CTW70,Material Prep,recO7vM1kKUlP6yZm,1520.0
CTW70 - R48588: X - PO-6602,R48588: CTW70,Material Prep,recvg1yux7mWHRgmi,1450.0
CTW70 - R50450: X - PO-6602,R50450: CTW70,Material Prep,recXymQJxoQZYFjET,1446.7
CTW70 - R50472: X - PO-6602,R50472: CTW70,Material Prep,recBuBZ9kIs61AnmY,1700.0
CTW70 - R50949: X - PO-6602,R50949: CTW70,Material Prep,recY2rGgmuSaq9HlW,1450.0
CTW70 - R51221: X - PO-6602,R51221: CTW70,Material Prep,rec4e6mcMrqluFe9S,1516.7
CTW70 - R51294: X - PO-6602,R51294: CTW70,Material Prep,rec85sXdQ6T50pv7U,1436.7
CTW70 - R51823: X - PO-6602,R51823: CTW70,Material Prep,reccdzgZCIqGmM2mc,1530.0
CTW70 - R53164: X - PO-6602,R53164: CTW70,Material Prep,recwe5EfCyU4fXtk6,1516.7
CTW70 - R53174: X - PO-6602,R53174: CTW70,Material Prep,recL62Kg03twTEiwj,1520.0
CTW70 - R51013: X - PO-6602,R51013: CTW70,Material Prep,recGFxQW6FYG6Hjf3,1520.0
CTW70 - R53538: X - PO-6602,R53538: CTW70,Material Prep,recti2Z7OCNEXbLDh,1416.7
CTW70 - R54066: X - PO-6602,R54066: CTW70,Material Prep,recPkaX1Iu0A8ceKk,1510.0
CTW70 - R54928: X - PO-6602,R54928: CTW70,Material Prep,recCUfFZHQB0cLU2o,1503.3
CTW70 - R48428: X - PO-6602,R48428: CTW70,Pretreatment,rec0eitF42zhLGvAX,1503.3
CTW70 - R54997: X - PO-6602,R54997: CTW70,Material Prep,rectes5VcTjixDzF8,1496.7
CTW70 - R53727: X - PO-5710PO-5901,R53727: CTW70,Material Prep,recADxxKSs6tPFpXA,1486.7
CTW70 - R55013: X - PO-6602,R55013: CTW70,Material Prep,recrmUIt4cUrafZ4U,1503.3
CTW70 - R55359: X - PO-6602,R55359: CTW70,Material Prep,recnKZ44XKfTHhHlQ,1516.7
CTW70 - R55481: X - PO-6602,R55481: CTW70,Material Prep,recXEtNunRQG0dcqK,1510.0
CTW70 - R53899: X - ,R53899: CTW70,Material Prep,recPiYEYcLvRfKw7k,1446.7
CTW70 - R53898: X - ,R53898: CTW70,Material Prep,recFtjIPbrkD7wVZI,1460.0
CTW70 - R53968: X - PO-6602,R53968: CTW70,Material Prep,rec9u2nlmr2YSBoaV,1503.3
CTW70 - R55551: X - PO-6602,R55551: CTW70,Material Prep,recT4bqm0ny6D3c6J,1500.0
CTW70 - R55578: X - PO-6602,R55578: CTW70,Material Prep,reckhQYFhrmbL7iHL,1510.0
CTW70 - R55595: X - PO-6602,R55595: CTW70,Material Prep,recQ8U1YOqOtPLasV,1506.7
CTW70 - R55611: X - PO-6602,R55611: CTW70,Material Prep,reczcoKtyjtY6SZE2,1500.0
CTW70 - R54194: X - PO-6602,R54194: CTW70,Material Prep,recujJjeB4AxpoBpf,1500.0
CTW70 - R55683: X - PO-6602,R55683: CTW70,Material Prep,rec26yfsLZIg3ykbA,1456.7
CTW70 - R55741: X - PO-6602,R55741: CTW70,Material Prep,recE7ILKlTXfuwTIf,1450.0
CTW70 - R55806: X - PO-6602,R55806: CTW70,Material Prep,recMBbZnEiydNwLPK,1503.3
CTW70 - R55797: X - PO-6602,R55797: CTW70,Material Prep,recOd0pcLnYYINxu9,1496.7
CTW70 - R55860: X - PO-6602,R55860: CTW70,Material Prep,recHlGSg8RcaZXvIe,1520.0
CTW70 - R54331: X - PO-6602,R54331: CTW70,Material Prep,recMXiIKmYYACzYUN,1500.0
CTW70 - R55895: X - PO-5710PO-5901,R55895: CTW70,Material Prep,rece7roMZo9yd4gAr,1490.0
CUTWL - R50903: X - PO-6473,R50903: CUTWL,Material Prep,recygPFFqaBaIXCuD,1430.0
CUTWL - R51721: X - PO-6473,R51721: CUTWL,Material Prep,recdazCUUQcslrPY5,1420.0
CUTWL - R52170: X - PO-6473,R52170: CUTWL,Material Prep,recbYjykfcBKT0mxv,1420.0
CUTWL - R46936: X - PO-6473,R46936: CUTWL,Material Prep,recjBbcnD0FKSaNit,1400.0
CUTWL - R47888: X - PO-6473,R47888: CUTWL,Material Prep,recrFavLngQaJr7oz,1360.0
CUTWL - R48114: X - PO-6473,R48114: CUTWL,Material Prep,recbJTQYmGiP3915c,1400.0
CUTWL - R48953: X - PO-6473,R48953: CUTWL,Material Prep,recCc0pAs1Pw7eLhj,980.0
CUTWL - R48973: X - PO-6473,R48973: CUTWL,Material Prep,rec5JVqDjEjaQ3jLB,1396.7
CUTWL - R49011: X - PO-5712,R49011: CUTWL,Material Prep,recPvuEu3cgOfGFDf,1416.7
CUTWL - R48973: X - PO-6473,R48973: CUTWL,Material Prep,rec99aiQRuLpOS9aY,1356.7
CUTWL - R49499: X - PO-6473,R49499: CUTWL,Pretreatment,reclVvZSVLRvXpt50,1406.7
CUTWL - R50259: X - PO-6473,R50259: CUTWL,Material Prep,recPP88gQHjMTgsYE,1400.0
CUTWL - R50393: X - PO-6473,R50393: CUTWL,Material Prep,rec8tAaWvJsKpjlNC,1406.7
CUTWL - R50514: X - PO-6473,R50514: CUTWL,Material Prep,reckUo30qr3eR0iFn,1396.7
CUTWL - R48690: X - PO-6473,R48690: CUTWL,Material Prep,recffhyZb4kWZRyFu,1406.7
CUTWL - R51816: X - PO-6473,R51816: CUTWL,Material Prep,recgPv3nKb9cTRCGu,1390.0
CUTWL - R51940: X - PO-6473,R51940: CUTWL,Material Prep,recIXfMjNpuGp8V3o,1416.7
CUTWL - R51997: X - PO-6473,R51997: CUTWL,Material Prep,recSryIjpLZZ773DV,1406.7
CUTWL - R52088: X - PO-6473,R52088: CUTWL,Pretreatment,rec3KwMvfamBFzfV4,1396.7
CUTWL - R52348: X - PO-6473,R52348: CUTWL,Material Prep,recBBsvZqWcrozLJS,1413.3
CUTWL - R53026: X - PO-6473,R53026: CUTWL,Material Prep,recDHvmLLX8galKYX,1400.0
CUTWL - R53358: X - PO-6473,R53358: CUTWL,Material Prep,recsgE45fsO9BEIxf,1383.3
CUTWL - R53420: X - PO-6473,R53420: CUTWL,Material Prep,recL2P0tUgGNylXie,1403.3
CUTWL - R53542: X - PO-6473,R53542: CUTWL,Material Prep,recnUBuJhKZYrUCUE,1420.0
CUTWL - R50958: X - PO-6473,R50958: CUTWL,Material Prep,recivfZpAg6m80b0E,1440.0
CUTWL - R55036: X - PO-6473,R55036: CUTWL,Material Prep,reciNwikFqscs37yM,1396.7
CUTWL - R55322: X - PO-6473,R55322: CUTWL,Material Prep,recOn8oRweCXcSC6N,1420.0
CUTWL - R55163: X - PO-6473,R55163: CUTWL,Material Prep,recpEBKgJ7r42f1Li,1430.0
ECVIC - R39770: X - PO-5076,R39770: ECVIC,Material Prep,recgJS6CgHvgfnEmm,1296.7
ECVIC - R49116: X - PO-5076,R49116: ECVIC,Material Prep,recckKZQuYYlv8P3U,1243.3
ECVIC - R39869: X - PO-5076,R39869: ECVIC,Material Prep,recEoluG80hfY2qdl,1262.0
ECVIC - R39884: X - PO-5076,R39884: ECVIC,Material Prep,recf18UA4tLXCKAbz,1276.7
ECVIC - R39883: X - PO-5076,R39883: ECVIC,Material Prep,rec0LnpIb8woCBijj,1276.7
ECVIC - R39867: X - PO-5076,R39867: ECVIC,Material Prep,recrwyw2rOsfh2biL,1296.7
ECVIC - R49136: X - PO-5076,R49136: ECVIC,Material Prep,recBR6mfh9TsMqNoz,1293.3
ECVIC - R39889: X - PO-5076,R39889: ECVIC,Material Prep,recLskPNuvJI0m9Tv,1293.3
ECVIC - R39927: X - PO-5076,R39927: ECVIC,Material Prep,reclo3RW9CM1DrZuW,1290.0
ECVIC - R39924: X - PO-5076,R39924: ECVIC,Material Prep,recPCcYe9H7mvtvcU,1273.3
ECVIC - R49394: X - PO-5076,R49394: ECVIC,Material Prep,receZCK7gE0OaNgtk,1280.0
ECVIC - R49434: X - PO-5076,R49434: ECVIC,Material Prep,receFrAQymPkuer42,1293.3
ECVIC - R47008: X - PO-5076,R47008: ECVIC,Material Prep,recxtJEU9LaTBJM0I,1270.0
ECVIC - R47095: X - PO-5076,R47095: ECVIC,Material Prep,recRWDK9M6smraiuM,1253.3
ECVIC - R46455: X - PO-5076,R46455: ECVIC,Material Prep,rec0aeOernL5qgETm,1260.0
ECVIC - R46663: X - PO-5076,R46663: ECVIC,Material Prep,rec67uaj5hniUnayJ,1290.0
ECVIC - R49642: X - PO-5076,R49642: ECVIC,Material Prep,recM0cQb19LLR7S0e,1286.7
ECVIC - R47335: X - PO-5076,R47335: ECVIC,Material Prep,recAKImdwUDNeVnJP,1276.7
ECVIC - R47863: X - PO-5076,R47863: ECVIC,Material Prep,rec34bN9G1gA8S2eZ,1256.7
ECVIC - R47351: X - PO-5076,R47351: ECVIC,Material Prep,rec1CTPx95P1GJeWt,1276.7
ECVIC - R39784: X - PO-5076,R39784: ECVIC,Material Prep,recxPwI7bdSDFgbyF,1293.3
ECVIC - R50228: X - PO-5076,R50228: ECVIC,Material Prep,rec24DkRFhW5hcC0f,1296.7
ECVIC - R50394: X - PO-5076,R50394: ECVIC,Material Prep,rec6ekGUAhvNALlvJ,1293.3
ECVIC - R50605: X - PO-5076,R50605: ECVIC,Material Prep,recXRLjnphJ9iWHvx,1293.3
ECVIC - R50757: X - PO-5076,R50757: ECVIC,Material Prep,recx10n3PlT27DNbp,1293.3
ECVIC - R51600: X - PO-5076,R51600: ECVIC,Material Prep,recEuIpEQbbNvtrPC,1270.0
ECVIC - R53031: X - PO-5076,R53031: ECVIC,Material Prep,recM1AvBCWa8ovezX,1296.7
ECVIC - R53288: X - PO-5076,R53288: ECVIC,Material Prep,recYgP2a2e5guVJXX,1296.7
ECVIC - R39838: X - PO-5076,R39838: ECVIC,Material Prep,reccrlN9hjSPk706l,1400.0
ECVIC - R39833: X - PO-5076,R39833: ECVIC,Material Prep,recq4KRnYo4qnHM9J,1386.7
ECVIC - R39825: X - PO-5076,R39825: ECVIC,Material Prep,recCmXy4mo4LcJhRQ,1300.0
ECVIC - R39840: X - PO-5076,R39840: ECVIC,Material Prep,rec8svr0I6bpt4W4r,1400.0
ECVIC - R39837: X - PO-5076,R39837: ECVIC,Material Prep,recOSAvg2hl7ClhHW,1400.0
ECVIC - R39854: X - PO-5076,R39854: ECVIC,Material Prep,recSKdCAS55yFpaYJ,1386.7
ECVIC - R39856: X - PO-5076,R39856: ECVIC,Material Prep,recFpPpZOIfuWn3Zf,1433.3
ECVIC - R39846: X - PO-5076,R39846: ECVIC,Material Prep,recmBSmQTVdM9Xm2C,1400.0
ECVIC - R39850: X - PO-5076,R39850: ECVIC,Material Prep,recmkLXbG0xRSHO0F,1400.0
ECVIC - R48836: X - PO-5076,R48836: ECVIC,Material Prep,recAi3FFx2Dp3lPyU,1306.7
ECVIC - R48850: X - PO-5076,R48850: ECVIC,Material Prep,recVzK9cRmDJQX5N7,1323.3
ECVIC - R39791: X - PO-5076,R39791: ECVIC,Material Prep,recNBqKtArRQFhkaY,1300.0
ECVIC - R39788: X - PO-5076,R39788: ECVIC,Material Prep,recVZwoXzeBgmmr7B,1313.3
ECVIC - R34781: X - PO-4479,R34781: ECVIC,Material Prep,recDBHvybO9V5Vp8x,1366.7
ECVIC - R48980: X - PO-5076,R48980: ECVIC,Material Prep,recWM8J0bfpwrXy7F,1393.3
ECVIC - R49008: X - PO-5076,R49008: ECVIC,Material Prep,recmZ7G8a2GrHQBgO,1496.7
ECVIC - R49014: X - PO-5076,R49014: ECVIC,Material Prep,recrX7jzeKJb9nNJF,1403.3
ECVIC - R49058: X - PO-5076,R49058: ECVIC,Material Prep,recw3wMuLJXSMt7bP,1380.0
ECVIC - R39861: X - PO-5076,R39861: ECVIC,Material Prep,recBdIDuD6Xm4CRR8,1400.0
ECVIC - R39888: X - PO-5076,R39888: ECVIC,Material Prep,recGUyCPcO17QCkr3,1330.0
ECVIC - R49128: X - PO-4479,R49128: ECVIC,Material Prep,recCAL5qlRf92l8Nv,1403.3
ECVIC - R39887: X - PO-5076,R39887: ECVIC,Material Prep,reczGLEfTDkhkqO50,1330.0
ECVIC - R39876: X - PO-5076,R39876: ECVIC,Material Prep,reckpXWlytaHqIVrx,1406.7
ECVIC - R39880: X - PO-5076,R39880: ECVIC,Material Prep,rec5oMN6cYWoJEZAw,1400.0
ECVIC - R39868: X - PO-5076,R39868: ECVIC,Material Prep,recvvW4PSlMQzAyOB,1300.0
ECVIC - R39882: X - PO-5076,R39882: ECVIC,Material Prep,reca36JcB598AFXEO,1300.0
ECVIC - R39885: X - PO-5076,R39885: ECVIC,Material Prep,recb9pvizsred0lF4,1300.0
ECVIC - R39874: X - PO-5076,R39874: ECVIC,Material Prep,recFCaujM7mzgvnI9,1300.0
ECVIC - R39931: X - PO-5076,R39931: ECVIC,Material Prep,recEFxGaRisKVcTuE,1400.0
ECVIC - R39930: X - PO-5076,R39930: ECVIC,Material Prep,rec5e3ltdDqXFjBvs,1400.0
ECVIC - R39926: X - PO-5076,R39926: ECVIC,Material Prep,recJ0vhKHc5PQBzxc,1300.0
ECVIC - R39925: X - PO-5076,R39925: ECVIC,Material Prep,recDrwB3yOgpmGiAS,1300.0
ECVIC - R39929: X - PO-5076,R39929: ECVIC,Material Prep,recenCplNSFXDTb75,1310.0
ECVIC - R39902: X - PO-5076,R39902: ECVIC,Material Prep,rechMvVEYGsHf8vIZ,1396.7
ECVIC - R39913: X - PO-5076,R39913: ECVIC,Material Prep,recSqn4UIyNZMyDo4,1400.0
ECVIC - R39914: X - PO-5076,R39914: ECVIC,Material Prep,recUAbP5RcqCbJksL,1396.7
ECVIC - R39918: X - PO-5076,R39918: ECVIC,Material Prep,recqz9eFNJu1ZMmMJ,1380.0
ECVIC - R39910: X - PO-5076,R39910: ECVIC,Material Prep,recB8BoGZoAQn3IlE,1330.0
ECVIC - R39944: X - PO-5076,R39944: ECVIC,Material Prep,recJ5zxTumTVCRWsc,1400.0
ECVIC - R39940: X - PO-5076,R39940: ECVIC,Material Prep,recXLD1kOqmNW8leb,1310.0
ECVIC - R39896: X - PO-5076,R39896: ECVIC,Material Prep,reca5pRBGo9sitWKK,1500.0
ECVIC - R39951: X - PO-5076,R39951: ECVIC,Material Prep,recJwLHvz5jMOXHWG,1300.0
ECVIC - R39956: X - PO-5076,R39956: ECVIC,Material Prep,recLCKbHNhLl3b4H3,1306.7
ECVIC - R39953: X - PO-5076,R39953: ECVIC,Material Prep,recAJIXSveBE4VvgE,1303.3
ECVIC - R39969: X - PO-5076,R39969: ECVIC,Material Prep,recwTYsNWScMvi5gh,1300.0
ECVIC - R39965: X - PO-5076,R39965: ECVIC,Material Prep,recpI8CWjn3m4vg0z,1322.7
ECVIC - R49240: X - PO-5076,R49240: ECVIC,Material Prep,recDYXapBjmrclCgW,1396.7
ECVIC - R49305: X - PO-5076,R49305: ECVIC,Material Prep,reccSQoAiGRn7Wi5e,1386.7
ECVIC - R43436: X - PO-4479,R43436: ECVIC,Material Prep,recP3c6AeTRFYg2Q9,1413.3
ECVIC - R42914: X - PO-4479,R42914: ECVIC,Material Prep,recmtNivDLruiAZdo,1400.0
ECVIC - R43976: X - PO-4479,R43976: ECVIC,Material Prep,recVLjk0886YCf7rZ,1406.7
ECVIC - R43741: X - PO-4479,R43741: ECVIC,Material Prep,receMb68XVuMrLlum,1383.3
ECVIC - R43719: X - PO-4479,R43719: ECVIC,Material Prep,recFqPWSc8Cmr8dIV,1410.0
ECVIC - R44003: X - PO-4479,R44003: ECVIC,Material Prep,recoHLql96HBNZXqT,1400.0
ECVIC - R43990: X - PO-4479,R43990: ECVIC,Material Prep,recDNvQl6g2wmPcJX,1400.0
ECVIC - R43740: X - PO-4479,R43740: ECVIC,Material Prep,recHXbSA2nOutLL0M,1390.0
ECVIC - R43441: X - PO-4479,R43441: ECVIC,Material Prep,recMPRIqC3ra0FXtf,1386.7
ECVIC - R49328: X - PO-5076,R49328: ECVIC,Material Prep,recTmwu0E0kqw1qob,1386.7
ECVIC - R43706: X - PO-4479,R43706: ECVIC,Material Prep,recEkQhvkqMkOIfM5,1400.0
ECVIC - R43436: X - PO-4479,R43436: ECVIC,Material Prep,recTysMGkQN33nwLW,1413.3
ECVIC - R43412: X - PO-4479,R43412: ECVIC,Material Prep,recz91YOBhyAW2yWp,1423.3
ECVIC - R49378: X - PO-5076,R49378: ECVIC,Material Prep,rec4gP0evbjKCBc6g,1396.7
ECVIC - R49427: X - PO-5076,R49427: ECVIC,Material Prep,recoLo6OSNqX9CYXn,1300.0
ECVIC - R42931: X - PO-4479,R42931: ECVIC,Material Prep,recC86nWSqv9DoOKA,1400.0
ECVIC - R42896: X - PO-4479,R42896: ECVIC,Material Prep,reccrYAkA3sAOFieB,1403.3
ECVIC - R42884: X - PO-4479,R42884: ECVIC,Material Prep,rec0zqiMe5qCeNuSp,1406.7
ECVIC - R42529: X - PO-4479,R42529: ECVIC,Material Prep,recd85jiBAjfeTFDb,1400.0
ECVIC - R42293: X - PO-5076,R42293: ECVIC,Material Prep,rec4loh9zJc53WNCT,1403.3
ECVIC - R40388: X - PO-5076,R40388: ECVIC,Material Prep,recUDXQ5izlemWiSN,1413.3
ECVIC - R49479: X - PO-5076,R49479: ECVIC,Material Prep,recs61alPi6sMrpnz,1403.3
ECVIC - R46052: X - PO-4479,R46052: ECVIC,Material Prep,rec7r5tNINa1EUPFV,1400.0
ECVIC - R45659: X - PO-4479,R45659: ECVIC,Material Prep,rec9EcH874nxD8fs6,1400.0
ECVIC - R45779: X - PO-4479,R45779: ECVIC,Material Prep,rechpj0XGvO3xoJvP,1383.3
ECVIC - R45819: X - PO-4479,R45819: ECVIC,Material Prep,recgWQL2rCzH1HHOK,1400.0
ECVIC - R46101: X - PO-4479,R46101: ECVIC,Material Prep,recJoUlzWxFh776gf,1403.3
ECVIC - R49554: X - PO-5076,R49554: ECVIC,Material Prep,recoeEejIDbNh3lml,1413.3
ECVIC - R45834: X - PO-4479,R45834: ECVIC,Material Prep,recrNAXrUmpkghSww,1390.0
ECVIC - R46037: X - PO-4479,R46037: ECVIC,Material Prep,rece8GhmxUJu6ZeEq,1400.0
ECVIC - R44707: X - PO-4479,R44707: ECVIC,Material Prep,rec7UAeFgWfsgJprO,1400.0
ECVIC - R44019: X - PO-4479,R44019: ECVIC,Material Prep,recUW3v2eUXmmpzaa,1400.0
ECVIC - R45044: X - PO-4479,R45044: ECVIC,Material Prep,recjd6mNshtfuRB7o,1400.0
ECVIC - R44046: X - PO-4479,R44046: ECVIC,Material Prep,recGwhCRA5dIFBtyV,1413.3
ECVIC - R47211: X - PO-4479,R47211: ECVIC,Material Prep,recJ57Xq6IYlsVh76,1406.7
ECVIC - R47053: X - PO-4479,R47053: ECVIC,Material Prep,recZBIb9FM7P7kTSH,1403.3
ECVIC - R47186: X - PO-4479,R47186: ECVIC,Material Prep,rec7U8VmGy9vmZT8J,1390.0
ECVIC - R45743: X - PO-4479,R45743: ECVIC,Material Prep,recJb8YkKZ8goOtXU,1400.0
ECVIC - R46596: X - PO-4479,R46596: ECVIC,Material Prep,recXptOARcT8oAaCd,1413.3
ECVIC - R44280: X - PO-4479,R44280: ECVIC,Material Prep,recpymzxRPQg5qlBc,1403.3
ECVIC - R47079: X - PO-5076,R47079: ECVIC,Material Prep,rec4J0nzoN8z5sPTS,1303.3
ECVIC - R47157: X - PO-5076,R47157: ECVIC,Material Prep,recs9qriCZXyR1uQH,1310.0
ECVIC - R46431: X - PO-5076,R46431: ECVIC,Material Prep,rec3pZQWGVJvvdEQv,1316.7
ECVIC - R45263: X - PO-4479,R45263: ECVIC,Material Prep,recLiWj5guZkcznPw,1396.7
ECVIC - R46526: X - PO-4479,R46526: ECVIC,Material Prep,recw3V4vPmuptxPMf,987.3
ECVIC - R45201: X - PO-4479,R45201: ECVIC,Material Prep,reclqdpzabXrhY0C0,1390.0
ECVIC - R45109: X - PO-4479,R45109: ECVIC,Material Prep,recBtlrFgUvLFHrQl,1406.7
ECVIC - R45170: X - PO-4479,R45170: ECVIC,Material Prep,reckYMk8bqaZ6zppf,1400.0
ECVIC - R45107: X - PO-4479,R45107: ECVIC,Material Prep,recj7tg8W8757IOPs,1380.0
ECVIC - R44446: X - PO-4479,R44446: ECVIC,Material Prep,recAfnSBsNYPZShe1,1396.7
ECVIC - R44409: X - PO-4479,R44409: ECVIC,Material Prep,rec88QodEZtPMI2P9,1386.7
ECVIC - R44301: X - PO-4479,R44301: ECVIC,Material Prep,recwY6VDibGWapMUw,1423.3
ECVIC - R44281: X - PO-4479,R44281: ECVIC,Material Prep,recZrU0RMWU8CrUtH,1400.0
ECVIC - R44242: X - PO-4479,R44242: ECVIC,Material Prep,rec0uLfAUZCHWaLg5,1406.7
ECVIC - R49597: X - PO-5076,R49597: ECVIC,Material Prep,reckW5LxdSQe8VCGL,1413.3
ECVIC - R45286: X - PO-4479,R45286: ECVIC,Material Prep,recbuRubZc6VLrrIk,1400.0
ECVIC - R44315: X - PO-4479,R44315: ECVIC,Material Prep,reccoAgc8fTXWDGNb,1393.3
ECVIC - R45264: X - PO-4479,R45264: ECVIC,Material Prep,recqcVIxQc1mI8N5n,1400.0
ECVIC - R49662: X - PO-5076,R49662: ECVIC,Material Prep,recShiLEUJFuKbfmP,1403.3
ECVIC - R49671: X - PO-5076,R49671: ECVIC,Material Prep,rec0u8Umk6j1uu45a,1413.3
ECVIC - R44716: X - PO-4479,R44716: ECVIC,Material Prep,recDoTH5NjMfWoB7c,1400.0
ECVIC - R49693: X - PO-5076,R49693: ECVIC,Material Prep,reclKnhsYUMozkM8B,1400.0
ECVIC - R47385: X - PO-5076,R47385: ECVIC,Material Prep,recN9SqgGoWQIerUF,1203.3
ECVIC - R44397: X - PO-4479,R44397: ECVIC,Material Prep,recU4qbHBkG7lxrLx,1420.0
ECVIC - R48308: X - PO-5076,R48308: ECVIC,Material Prep,recByyJBLiwuaoyX9,1400.0
ECVIC - R48106: X - PO-5076,R48106: ECVIC,Material Prep,reckOcwzyeQtXrJy4,1403.3
ECVIC - R49702: X - PO-5076,R49702: ECVIC,Material Prep,rechytNA7B3oy9Gar,1393.3
ECVIC - R47932: X - PO-5076,R47932: ECVIC,Material Prep,reclqzvZCYcjQT2xz,1386.7
ECVIC - R47341: X - PO-5076,R47341: ECVIC,Material Prep,recBzhyiM6U77cAuW,1396.7
ECVIC - R45320: X - PO-4479,R45320: ECVIC,Material Prep,rec8icOOJ7g38DO5X,1383.3
ECVIC - R45218: X - PO-4479,R45218: ECVIC,Material Prep,recKr8Ok9QVdiWY1z,1403.3
ECVIC - R45658: X - PO-4479,R45658: ECVIC,Material Prep,recEGLAb9jJPAUqBn,1403.3
ECVIC - R45308: X - PO-4479,R45308: ECVIC,Material Prep,recfcKj2WttBzQoCZ,1396.7
ECVIC - R44748: X - PO-4479,R44748: ECVIC,Material Prep,recB9QaJXMRiPFFLQ,1403.3
ECVIC - R44372: X - PO-4479,R44372: ECVIC,Material Prep,recTxZtwYSD4VDJDm,1406.7
ECVIC - R49708: X - PO-5076,R49708: ECVIC,Material Prep,recZ4SuKDjgR2ZieY,1386.7
ECVIC - R47412: X - PO-5076,R47412: ECVIC,Material Prep,recImwniXCmuTMJiX,1380.0
ECVIC - R47552: X - PO-5076,R47552: ECVIC,Material Prep,recqv6XaVC4zZflH5,1356.7
ECVIC - R47980: X - PO-5076,R47980: ECVIC,Material Prep,recucJH6uWQUHBgoQ,1330.0
ECVIC - R48980: X - PO-5076,R48980: ECVIC,Material Prep,recwNue9N5Mf1rdPj,1390.0
ECVIC - R49800: X - PO-5076,R49800: ECVIC,Material Prep,recayCHxNU2XgFqDI,1400.0
ECVIC - R49843: X - PO-5076,R49843: ECVIC,Material Prep,recwn5OJMdDZXYEVi,1393.3
ECVIC - R49981: X - PO-5076,R49981: ECVIC,Material Prep,recHloYMWWniqAhOu,1330.0
ECVIC - R49998: X - PO-5076,R49998: ECVIC,Material Prep,recZANFAnlO4ttIhk,1400.0
ECVIC - R50077: X - PO-5076,R50077: ECVIC,Material Prep,recDpGb3REvG9LPl7,1396.7
